"491"|"Club One Eleven"|"111 Garden St"|"Hot Spring, Arkansas"|"(501)620-4111"|"Open Wednesdays through Sundays at 7 PM, Club One Eleven's newly remodeled interior features smoking and nonsmoking areas, a main stage,  pool tables and dance room ..."|"pool,dancing,dancefloor"|"http://www.peopleconnectionblog.com/2008/11/06/hometown-has-been-shutdown"
"492"|"Club One/Bay Cafe"|"1 Jefferson St"|"Savannah, Georgia"|"(912)232-0200"|"Karaoke and drag cabaret on the main floor or shoot some pool in the Bay Cafe... Featuring a huge video wall, 3 pool tables, game machines, food and 1000sq ft dance floor. Live DJ's every Thursday, Friday, Saturday and Sunday..."|"karaoke,drag,dancing,DJ,cabaret"|"http://www.clubone-online.com"
"493"|"Club Ozz"|"1204 Posey St NW"|"Huntsville, Alabama"|"(256)534-5970"|"Huntsville institution. Bar/dance club built in former warehouse. A little something for everyone. Bar/pool table, conversation area, dance floor and  drag shows...."|"Dancing,Dancefloor,Drag,Pool,Smoking-Patio"|""
"494"|"Club Pantheon"|"28 Ann St"|"Charleston, South Carolina"|"(843)557-2582"|"Club Pantheon is Charlestons Best Alternative Dance Club. Drag shows are every Friday and Sunday at midnight featuring hostess Brooke Collins..."|"Drag,Dj,Hip-hop,Dancing,Go-Go"|""
"495"|"Club Pantheon"|"28 Ann Street"|"Charleston, South Carolina"|"(843) 577-2582"|"Club Pantheon caters to a variety of clientele and tastes while maintaining its reputation as Charleston's premiere Gay High Energy Dance Club. Voted by the readers of the Charleston City Paper as Charleston's Best Gay Dance Club, it is a place to see and be seen.

Club Pantheon has something to please everyone. For the exhibitionists, the club boasts a huge dance floor & stage where two nights a week the Pantheon Cabaret performs. Wall flowers and voyeurs can lounge in the sofas along the walls and in dimly lit corners, while bathing in the sights and sounds of the club. 

Our bar is centrally located allowing patrons all access to the bartenders, who anxiously await your drink order. Here, GoGo dancers, are perched high above the club, showing you all their latest moves. 

There is always something at Pantheon to pique your interest, taste and style. We featuring GoGo Dancers, Live Cabaret, Divas, Hi-NRG Dance, Hard House, Classic Disco, and Top 40."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Drag Shows,Dancers/Strippers,Wheel Chair Access,Smoking Throughout,Credit Cards Accepted,Cover Charge,Video Games"|""
"496"|"Club Passions"|"5246 W 16th St"|"Odessa, Texas"|"(432)661-1539"|"Laid back and fun bar and club in Odessa..."|"drag,dj,hip-hop,pool,darts,country-dancing,dancefloor,go-go,smoking,patio,pageants,fun,byob"|""
"497"|"Club Pure (Saturday)"|"4837 Washington St"|"Denver, Colorado"|""|"Sinful Saturday's is an exciting bi-weekly gay night with $1 drinks and no cover from 9pm - 10pm. 18 to enter, 21 to drink. (Formerly Roxy)..."|"Roxy,18plus,DJ,dancing,VIP-Lounge,Free-Parking,Valet,Coat-Check,Dance,Hip-Hop,Latin,Techno,Top-40"|""
"498"|"Club Q"|"226 S 9th St"|"Lincoln, Nebraska 68508"|"(402) 475-2269"|"Q opened its doors to the GLBT community in August of 1994 and has continued to serve the community as a place to party, meet people, host events and sponsor benefits. The bar hosts 3 of it's own pageants every year: Miss Q Pageant in May, Mr. Q Pageant in July and the Mr. and Miss Gay Youth Nebraska Pageant every August. Q has also hosted nationally and internationally known acts such as Abigail, Lonnie Gordon, Kinsey Sicks, Dance One and Kandy Kane, not to mention a myriad of local and regional talents."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Videos,Leather/Fetish,Dancers/Strippers,Wheel Chair Access,Smoking Throughout,Credit Cards Accepted,ATM on premises,Pool Tables,Dart Boards,Free Parking,Cover Charge,Video Games"|""
"499"|"Club Q"|"3430 N Academy Blvd"|"Colorado Springs, Colorado 80917"|"(719) 570-1GAY"|"Nobody Parties like Club-Q! There is ALWAYS something to do everyday! With such a diverse amount of people you will always have a great time. From the amazing drinks specials, hugh weekly karaoke contest, hot bodies, insane party's, strip contest and first class gender illusionists..... ""wheeww"" you can't go wrong. I goes without saying 'If you're not at Club-Q you're not at the party!'

FRI-SAT-SUN HAPPY HOUR FROM 7-9 5 DRINKS FOR $6 AND 9 DRINKS FOR $7 -- YOU DO THE MATH"|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Karaoke,Videos,Dancers/Strippers,Wheel Chair Access,Non-Smoking Indoors,Outdoor/Patio,Credit Cards Accepted,Pool Tables,Dart Boards,Free Parking,Cover Charge,Video Games"|""
"500"|"Club Q"|"3430 N Academy Blvd"|"Colorado Springs, Colorado"|"(719)570-1429"|"Free drinks every Friday and Saturday night during happy hour, texas hold'em poker on Tuesdays, karaoke on Sunday & Thursdays, male strip show every Wednesday, Free country dance lessons every Thursday, drag show every Friday. Pool, video and darts..."|"drag,DJ,karaoke,pool,darts,video,leather,country-and-western,Go-Go,Smoking-patio,Hip-Hop,Dancefloor,king,Food,Techno"|"http://www.clubqonline.com"
"501"|"Club Queer"|"Ul. Kremerowska 16"|"Krakow, Poland"|"(501) 350-665"|"Within the heart of Cracow a new insiders club for gay people & friends was created after complete renovation. Modern furniture, exceptional friendly barkeepers, large choice of cocktails and other drinks, cool music and the most important: nice people! First choice for all those, who want to meet new friends. 

""queer"" is an official club of Poland's no. 1 gay & lesbian portal - INNASTRONA.PL."|"Full Bar,Pop Music,Live Entertainment,Karaoke,Dancers/Strippers,Smoking Throughout,Free Parking"|""
"502"|"Club Rumor"|"22554 Main St"|"Hayward, California"|"(510)733-2334"|"Home to Latin Club Chiseme, 2nd and 4th Friday of the month. NOTE: Club Rumor, will be reopening in San Mateo County in Spring 2009..."|"latin"|""
"503"|"Club Sapphire Tacoma"|"5412 S. Tacoma Way"|"Tacoma, Washington 98409"|"(253) 475-6322"|"Has Tacoma felt left out of having an AWESOME Gay Club?!?!?  Everyone goes all the way to Seattle for awesome music, great drink, HOT BOYS & GIRLS!!! Not anymore!!!

Now, we have Club Sapphire Tacoma!   Just opened in April of 2007, it is still new with plenty of room for growth.  Offering the Best Bartenders, the HOTTEST GoGo Boy EVER, and Diva Shows that are to DIE for!!

21 and up ONLY

With a leather lounge area with a big screen TV, you can be comfortable and enjoy the ambiance.  You could play pool, dance, or enjoy video bar games.  There is no limit to the possibilities.

Come By, check it out.  Open 7 days a week from 5 pm to 2 am."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Karaoke,Leather/Fetish,Dancers/Strippers,Non-Smoking Indoors,Credit Cards Accepted,Pool Tables,Free Parking,Video Games"|""
"504"|"Club Savoy"|"3546 Flora Vista Ave"|"Santa Clara, California"|"(408)244-6909"|"One of the nation's first women's nightclubs with karaoke and dancing..."|"lesbian,karaoke"|""
"505"|"Club Seducation (2nd Saturday)"|"2501 Wilshire Blvd"|"Los Angeles, California"|"(818)633-3056"|"Club Seduction Saturdays @ The Hayworth feature hip-hop, r&b;, go-go boys and a top shelf open bar all night, ..."|"hip-hop,open-bar,r-and-b,go-go"|"http://www.clubseductionla.com"
"506"|"Club Silverstone"|"739 St Helens Ave"|"Tacoma, Washington"|"(253)404-0273"|"Club Silverstone (known as the Stone to locals) is a gay bar in downtown Tacoma's theater district. Dancing every Friday and Saturday. Known for strong drinks and a diverse crowd. Happy hour daily 11am - 7pm..."|"Tacoma,Gay,Dance,Karaoke,Billiards,Cocktails,DJ,Beer,Bear,Happy-Hour"|"http://clubsilverstone.com"
"507"|"Club Skandalos (Wednesday)"|"5317 E Independence Blvd"|"Charlotte, North Carolina"|"(704)303-7018"|"Gay and lesbian night at Club Skandalos starting Wednesday November 11 2009. Featuring a short drag show..."|"drag"|"http://www.prettygirlpromo.com/"
"508"|"Club Traz"|"213 E Main St"|"Carbondale, Illinois"|"(618)549-4270"|"Traz on the Edge is Carbondale's drag bar. 18 to enter, 21 to drink..."|"Drag,18plus"|""
"509"|"Club Triangle"|"2101 S. Dort Hwy"|"Flint, Michigan  48507"|"(810) 767-7550"|"Nightclub for gay and lesbians. Has special events, DJ, and full bar. Busiest on Friday and Saturday nights 10pm to 2am."|"Dancing,DJ,Full Bar,Pop Music,Live Entertainment,Drag Shows,Smoking Throughout,Pool Tables,Dart Boards,Free Parking,Cover Charge"|""
"510"|"Club Try-angles"|"251 W 900 S"|"Salt Lake City, Utah"|"(801) 364-3203"|"Gay all day everyday!  Open daily at 2:00pm. Pool, Games, Dance Floor, and Patio.  The friendliest bar in SLC"|"Dancing,DJ,Full Bar,Pop Music,Food Served,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,ATM on premises,Pool Tables,Dart Boards,Free Parking,Video Games"|""
"511"|"Club Twenty-Two"|"22 South Street"|"Glens Falls, New York 12845"|"(518) 792-4510"|"Club Twenty-Two is open 7 nights from 4pm till 4am.Techno night is on Wednesday, Karaoke on Thursday,Friday and Saturdays we have our house D.J.'s spinning the newest in dance music.Drag shows,theme parties and male dancers are also on Fridays and Saturdays. Check out our website at www.clubtwentytwo.net for details."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Food Served,Karaoke,Videos,Dancers/Strippers,Wheel Chair Access,Smoking Throughout,Credit Cards Accepted,Pool Tables,Free Parking,Cover Charge,Video Games,Piano Bar"|""
"512"|"Club Utopia"|"671 7th Street"|"Parkersburg, West Virginia 26101"|"(304) 699-2259"|"Utopia is Parkersburg's hot spot for going out and having a good time. We have a variety of people that come and party with us including gay, lesbians, bi-sexuals and even very opened-minded straight people. Our DJ plays a mixture of todays dance and R&B; hits and some re-mixes of the past. Club Utopia's 3 section layout includes something for everyone. You can relax around the main bar area, feel the beat of the music in the dance area or get a breath of fresh air out on our fabulous patio which there is a beer and shots bartender on Saturdays."|"Dancing,DJ,Full Bar,Pop Music,Live Entertainment,Drag Shows,Videos,Dancers/Strippers,Smoking Throughout,Outdoor/Patio,Pool Tables,Free Parking,Cover Charge,Video Games"|""
"513"|"Club Utopia"|"671 7th St"|"Parkersburg, West Virginia"|"(304)699-2259"|"Alternative nightclub with drag shows and  male dancers on Friday and Saturday. Club Utopia is the home of the 'Boylesk Review' featuring Lucy Lipps, and Amanda Love..."|"gay,lesbian,drag,dancing,go-go,patio"|""
"514"|"Club Venom"|"2407 N St Mary's"|"San Antonio, Texas"|"(210)738-8180"|"Straight friendly LGTB danceclub playing electro, house and hip-hip, now 18+ and under new management..."|"hip-hop,house,electro,DJ,dancing,18plus,dancefloor"|""
"515"|"Club Vibe"|"3031 E Indian School Rd"|"Phoenix, Arizona"|"(602)224-9977"|"Lesbian club for girls with titties and/or tattoos, with king shows, dancing, games, drink specials, and the parties 'Bounce' & 'Boycott'..."|"lesbian,dyke,tattoo,boycott,dancing,bounce"|""
"516"|"Club W"|"36737 Cathedral Canyon Dr"|"Cathedral City, California"|"(760)321-0031"|"Palm springs bar with drag, karaoke, trash bingo and jukebox. Wi-fi and drink specials daily..."|"wifi,drag,karaoke,trash-bingo,jukebox,pool,darts,video,leather,country,dancing,smoking-patio,underwear-party"|"http://clubwbar.com"
"517"|"Club W!"|"36737 Cathedral Canyon Dr."|"Palm Springs, California 92234"|"(760) 321-0031"|""|"Dancing,DJ,Full Bar,Live Entertainment,Drag Shows,Karaoke,Videos,Country/Western,Wheel Chair Access,Non-Smoking Indoors,Outdoor/Patio,Credit Cards Accepted,ATM on premises,Pool Tables,Dart Boards,Free Parking"|""
"518"|"Club West"|"535 5th st"|"Eureka, California 95501"|"(707) 444-2582"|"The Biggest/Best Nightclub on the Northcoast"|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Wheel Chair Access,Non-Smoking Indoors,Outdoor/Patio,Credit Cards Accepted,ATM on premises,Pool Tables,Free Parking,Cover Charge"|""
"519"|"Club X"|"Charles Street"|"Cardiff, UK"|"(+4429) 20400876"|"Club X incorportates 3 Venues - 
Bar XS is open Mon-Sat till 11pm with happy hour all night, and is also open later on Wed, Fri & Sat as an extension of the Club area.
Club Xcite & Club Xtreme are the Niteclubs within the venue, the former plays commercial pop, disco etc, the latter Hard House & Trance, both venues are open till 2am Wed & Thurs then till 4am Fri & Sat.
Also in the venue is a games room with pool and arcade facilities and a covered, heated, outside beer garden to chill out in."|"Dancing,DJ,Full Bar,Pop Music,Drag Shows,Dancers/Strippers,Smoking Throughout,Outdoor/Patio,Pool Tables,Video Games"|""
"520"|"Club X"|"837 N. Orange Street"|"Wilmington, Delaware"|"(302) 777-2225"|"Club X is a bar downstairs and a nightclub upstairs! We have special events every week! Come Visit Us!"|"Dancing,DJ,Full Bar,Live Entertainment,Drag Shows,Food Served,Karaoke,Videos,Dancers/Strippers,Non-Smoking Indoors,ATM on premises,Pool Tables,Free Parking,Cover Charge,Video Games"|""
"521"|"Club X-Centricities"|"306 W. Water St."|"Sandusky, Ohio"|"(419) 624-8118"|"Sandusky's ONLY gay nite spot!  Monthly entertainment."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Drag Shows,Videos,Dancers/Strippers,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,ATM on premises,Pool Tables,Free Parking,Cover Charge,Video Games"|""
"522"|"Club Xcentricities"|"306 W. Water St."|"Sandusky, Ohio 44870"|"(419) 624-8118"|"This is Sandusky's oldest, but still hot, Hot, HOT Gay bar! We get a great mix of men and women, straight and gay, young and old. This is THE place to be in Sandusky, where you can be you, no games, no drama, no hassle. YOU are the reason ClubX is here!"|"Dancing,DJ,Full Bar,Live Entertainment,Drag Shows,Karaoke,Dancers/Strippers,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,Pool Tables,Free Parking,Video Games"|""
"523"|"Club Xcentricities"|"306 W Water St"|"Sandusky, Ohio"|"(419)624-8118"|"ClubX has big city energy and small town prices. Here you will find friendly bartenders, dance music, and live entertainment. There's a patio out back where you can relax with a cigarette, and enjoy your drink..."|"Drag,Karaoke,Smoking-Patio,Dancefloor,Entertainment,DJ,Fun,Pool,ClubX,Club-X,Xcentricities,Lounge"|""
"524"|"Club XS"|"1106 Main St"|"Green Bay, Wisconsin"|""|"Night club in Green Bay's historic Olde Main Street district with pool table, darts and DJ..."|"Dance-Floor,Upstairs-Bar,Pool,Darts,DJ"|""
"525"|"Club XS"|"36 West 11th Ave"|"York, Pennsylvania 17404"|"(717) 846-6969"|"Club XS is York, PA's Premier Gay and Lesbian Nightclub. The club is comprised of a large and spacious dance floor, lounge, and game room. With over 10,000 sq. feet of space, Club XS is one of the largest clubs in the area offering the very best in dance music and live shows with a mixed clientele."|"Dancing,DJ,Full Bar,Pop Music,Live Entertainment,Drag Shows,Karaoke,Videos,Leather/Fetish,Dancers/Strippers,Wheel Chair Access,Smoking Throughout,Credit Cards Accepted,ATM on premises,Pool Tables,Free Parking,Cover Charge,Video Games"|""
"526"|"Club XS"|"36 W 11th Ave"|"York, Pennsylvania"|"(717)846-6969"|"York dance club featuring drag, karaoke, pool and the best in dance music. Events include Ladies, leather, swingers, college and comedy. Happy hour daily 5-7pm..."|"Happy-hour,t-dance,food,pool,karaoke,drink-specials,dj,leather,movies,gay,lesbian,drag,dancing,comedy"|"http://www.clubxsyork.com"
"527"|"Club Xstatic"|"240 Chestnut Street"|"Springfield, Massachusetts 01104"|"(413) 736-2618"|"Newest and hotest alternative lifestyles club in Western Massachusetts. Come see and be seen at the club with the most innovative music and lights anywhere. Featuring Hot new D.J. Kidd Spins, exclusively at Club Xstatic.

PARKING:  It's always free in our own lot, and it's free after 5 pm in all the metered spaces around our building, as well as in the two large lots across the street."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Videos,Dancers/Strippers,Wheel Chair Access,Smoking Throughout,Free Parking,Cover Charge"|""
