#Location	Name	Adress	Phone	Website	 Linkanchor	 Picture	Shortdescription
Europe/UK/South East England	Hamshaws	Haywards heath , Brighton</td> </tr> <tr> <td class="text_Desc2">Phone:<span class="text_sm2">&nbsp;01444 831675</span></td> </tr> <tr> <td class="text_Desc2">Rating: </td> </tr> <tr> <td class="text_Desc2">Website:</td> </tr> <tr> <td class="text_Desc"> <a href="http://www.brightonsunclub.com" target="_blank" class="yellow_back_sm">http://www.adultspa.co.uk</a> </td> </tr> <tr> <td class="text_Desc2"><a href="http://www.swingersclublist.com/clubs/login.aspx">edit</a></td> </tr> </table></td> <td width="15">&nbsp;</td> <td width="474" valign="top"><table width="468" border="0" align="center" cellpadding="2" cellspacing="0"> <tr> <td width="468" colspan="2"> <a href="http://www.brightonsunclub.com" target="_blank"><br><img border='0' src='club_banners\banner_1376.jpg' height='60' alt='Swingers Club'></a> </td> </tr> <tr> <td colspan="2" valign="top"> <span class="text_standard_black"> Hamshaws Naturists and swingers club </span> </td> </tr> </table></td> <td width="26">&nbsp;</td> </tr> </table></td> </tr> <tr> <td height="28" background="images/SC_List_bot.jpg">&nbsp;</td> </tr> </table> <!----------- *************************************************************** --> <table width="750" border="0" cellspacing="0" cellpadding="0"> <tr> <td height="52" background="images/SC_List_top.jpg"><table width="750" border="0" cellspacing="0" cellpadding="0"> <tr> <td width="26" rowspan="2">&nbsp;</td> <td width="346" rowspan="2"><span class="text_ClubName">Just Couples</span></td> <td width="335"></td> <td width="23" nowrap="nowrap" rowspan="2">&nbsp;</td> <td width="20" rowspan="2">&nbsp;</td> </tr> <tr> <td width="335"> <table cellpadding="0" cellspacing="0" border="0"> <tr> <td> <table cellspacing='0' cellpadding='0'><tr><td width='100' nowrap='nowrap' align='right'><a href='Just_Couples_swingers_club_reviews_2230.html' class='yellow_back_sm'>Read reviews</a>&nbsp;|&nbsp;</td><td nowrap='nowrap'><a href='http://www.sdc.com/ClubListAdd_Review2.aspx?clubID=2230' class='yellow_back_sm'>Post a new review</a>&nbsp;&nbsp;</td></tr></table> </td> <td nowrap="nowrap"> &nbsp;|&nbsp;<a href='Just_Couples_swingers_club_description.html' class='yellow_back_sm'>Detailed Description</a> </td> </tr> </table> </td> </tr> </table></td> </tr> <tr> <td height="100%" valign="top" background="images/SC_List_mid.jpg"><table width="750" border="0" cellspacing="0" cellpadding="0"> <tr> <td width="29" >&nbsp;</td> <td width="206" valign="top"><table width="205" border="0" cellspacing="0" cellpadding="2"> <tr> <td class="text_sm2">Kent	07941622788	http://www.just-couples.co.uk	Just Couples Parties	club_banners\banner_2230.jpg	Couples and females only events
Europe/UK/South East England	Pleasures in Kent	Maidstone	07753514077	http://www.pleasures-in-kent.co.uk	pleasures in Kent	club_banners\banner_1822.gif	Swinging Partys for couples
Europe/UK/South East England	Secrets for Sharing	Exeter & Plymouth		http://www.secretsforsharing.co.uk	secretsforsharing.co.uk		Discreet House Parties held every Saturday
Europe/UK/South East England	Skinnydippers	Southeast	07736 380 643	http://www.skinnydippersuk.com	www.skinnydippersuk.com		The Ministry of Sin
Europe/UK/South East England	Southend Adult Parties	Southend on Sea, Essex	0044 7850 361362	http://www.southendadultparties.com	Southend Adult Parties		Southend Adult Parties For Couples & Singles
Europe/UK/South East England	Swingers Junction	Southampton	07812364117	http://www.swingers-junction.co.uk	www.swingers-junction.co.uk	club_banners\banner_2098.gif	Swingers Parties OnThe Edge of The New Forest
Europe/UK/South East England	Swinging Ship Mates	Kent	07710037109	http://www.swingingshipmates.co.uk	swingingshipmates		The UK's most unique swinging venue aboard a ship!
Europe/UK/South East England	The Adult Party Place	Tonbridge High Wycombe	01870885588	http://www.adultpartyplace.com	The Adult Party Place	club_banners\banner_1835.jpg	Superb swinger parties at venues in the South
Europe/UK/South East England	The Cockatoo Club	Southeast	07715834596	http://www.thecockatooclub.co.uk	www.thecockatooclub.co.uk		For Diserning Adults
Europe/UK/South East England	The Seamed Stocking	Kent		http://www.theseamedstocking.com/	Click here	club_banners\banner_2096.jpg	A Club for Couples formerly of Las Vegas
Europe/UK/South East England	The Toucan Club	Southeast	0171 631 0474	http://www.toucanclub.com/	www.toucanclub.com		The Premier Club for liberated couples
Europe/UK/South East England	UK Liasons	West Sussex		http://www.ukliasons.com	http://www.ukliasons.com		Private and Exclusive parties organised 4 couples
Europe/UK/South West England	Cartels, Bristol Swingers Club	Bristol		http://groups.yahoo.com/group/Claire_Sommers/	CARTELS SWINGERS CLUB		NEW BRISTOL SWINGERS CLUB
Europe/UK/South West England	Honeypot Swingers Club	Southwest	07811 526475	http://www.introlink.com/swingers.html	Click here		Honeypot Swingers Club
Europe/UK/South West England	Phantastica	great yarmouth	0845 6019636	http://www.phantastica.co.uk	Phantastica - East Anglia's Premier Adult Party Scene	club_banners\banner_1367.jpg	East Anglia's Premier Adult Party Scene
Europe/UK/South West England	Sunshine Club	Bristol		http://www.sunshineclub.co.uk/	Sunshine Club		Intimate adult parties in a relaxed environment
Europe/UK/South West England	Swinging-Tips.co.uk	Hampshire	01489889821	http://www.swinging-tips.co.uk/	www.swinging-tips.co.uk/	club_banners\banner_1320.gif	Tips for people that are thinking about swinging
Europe/UK/South West England	The Office	Bristol		http://partypeoplexxx.com	http://partypeoplexxx.com		The Office Private Swingers Club
Europe/Sweden	Par i Hjrter	Stockholm	+4687300032				Swingers club in Stockholm
Europe/Switzerland	Bolero Sauna Club	Hauenstein	062 - 293 35 55	http://www.boleroclub.ch	www.boleroclub.ch	club_banners\banner_1937.gif	Bolero-Club Das erotische Erlebnis
Europe/Switzerland	Cäsars Club-Sauna	Dübendorf	044 821 26 21	http://www.caesar-sauna.ch	caesar-sauna.ch	club_banners\banner_1936.gif	Cäsars Club-Sauna
Europe/Switzerland	Feelings	Vellmar	05 61 / 982 38 22	http://www.swingerclub-feelings.de	www.swingerclub-feelings.de		Nordhessens groesstem Swingerclub
Europe/Switzerland	HOKUSPOKUS	Mols SG	41 (0)81 / 738 11 93	http://www.hokuspokus-switzerland.ch	Click here		Der ganz besondere Swingerclub
Europe/Switzerland	Hotstaff	Bern		http://www.hotstaff.ch	hotstaff.ch		Hotstaff
Europe/Switzerland	KristallGrotte	Oensingen	+41-62-396 33 08	http://www.kristallgrotte.ch	www.kristallgrotte.ch		Die Erlebniswelt fuer Paare
Europe/Switzerland	LES BAINS DE L EST	Geneva	+4122 786 33 00	http://wci.free.fr/echangiste	Swinger club		The biggest and hottest sauna in Geneva.
Europe/Switzerland	Pandora	Muttenz	061 - 461 77 92	http://www.pandora.ch	http://www.pandora.ch		Swingerclub und Paerchenclub
Europe/Switzerland	Papillon des Alpes Holidays	Verbier	email	http://www.papillondesalpes.com	Couples swingers Alpine holidays in Swiss mountain lodge	club_banners\banner_1001.gif	Vacations for couples only in Mountain Lodge
Europe/Switzerland	Sauna Club Flip	Volketswil	01 946 18 71	http://www.flip-sauna.ch	http://www.flip-sauna.ch		Swingerclub / Sauna Club
Europe/Switzerland	Sauna Manesse	Zürich	044 / 461 66 88	http://www.saunamanesse.ch	http://www.saunamanesse.ch	club_banners\banner_2217.jpg	Gönnen Sie sich Entspannung und Wohlbefinden
Europe/Switzerland	Stammtisch-F(r)icktal	Schwyz	0041763743800	http://www.stammtisch-fricktal.ch.vu	Stammtisch-F(r)icktal		Swinger treffen Swinger
Europe/Switzerland	Young Dreams	Muttenz		http://www.youngdreams.ch	Young Dreams	club_banners\banner_1665.jpg	Die Swingerparty nur für junge Paare bis 35
North America/USA/Tennessee	Destinys Private Dance Social	Knoxville	865-856-5784	http://www.webspawner.com/users/destinyssocials/index.html	Destiny's Socials		Private Adults Only Swingers Social
North America/USA/Tennessee	Discretions Memphis	Memphis	901-496-0323	http://www.discretionsmemphis.com	DiscretionsMemphis		Discretions is Memphis only Social Club
North America/USA/Tennessee	Menages	Nashville	615-742-3705	http://www.menagesclub.com	www.menagesclub.com		On Premise Swingers Club
North America/USA/Tennessee	RendezvousClub	Knoxville	270-566-1310	http://www.RendezvousClub.net	The RendezvousClub		Couples Only Erotic Dance Party
North America/USA/Tennessee	The Social Club	Nashville	(615) 244-2438	http://sdc.com/sitemap/swingersclubinformation.htm	Click here		O Premise, Couples & Singles, Fri, Sat Nights, 20 yrs Operation
North America/USA/Tennessee	The Treehouse	Memphis	901-266-4747	http://www.memphistreehouseclub.com	The Memphis Treehouse	club_banners\banner_2057.jpg	Memphis's Largest Social Club.
North America/USA/Tennessee	Xchanges	Knoxville Area	865-454-4328	http://www.tn-xchanges.com	Xchanges-East Tennessee's Hottest Adult Social Parties!!!!	club_banners\banner_2106.jpg	Xchanges-East TN's HOTTEST Adult Social Parties!
North America/USA/Texas	Allure	Austin	512-990-1777	http://www.allureaustin.com	Allure	club_banners\banner_1162.jpg	Austins newest and most upscale club
North America/USA/Texas	Aphrodites	Austin	(512) 928-9876	http://www.aphroditesforum.com	www.aphroditesforum.com	club_banners\banner_240.jpg	Off Premise
North America/USA/Texas	Bacchus Society	Austin	512-563-9089	http://www.bacchus-society.ORG	Bacchus Society	club_banners\banner_1717.jpg	WEBSITE DOWN POSSIBLY CLOSED
North America/USA/Texas	Bentley's	San Antonio		http://www.bentleyssanantonio.com	BENTLEYS		New Swingers Club - Great Location
North America/USA/Texas	Central Texas Socials	Lampasas	512-535-1669	http://www.centraltexassocials.com	Central Texas Socials		Best Little Swing Club in Texas!
North America/USA/Texas	Chocolate Swirl	Dallas		http://www.chocolateswirlparty.com	Chocolate Swirl	club_banners\banner_2066.gif	Adult Lifestyle Swinger/Polyamory Parties
North America/USA/Texas	Club Cave	Houston	281-898-0667	http://www.clubcave.com	Club Cave		Members Only Private Club
North America/USA/Texas	Club Inspiration	Weslaco	(956)358-9410	http://www.clubinspiration.com	Club Inspiration		Welcome to Club Inspiration
North America/USA/Texas	DesirousParty	Houston	832-435-4072	http://www.DesirousParty.com	Hottest Couples Lifestyle Parties in Texas	club_banners\banner_1292.jpg	Hottest Couples Lifestyle parties in Texas
North America/USA/Texas	DFW Social Club	Dallas / Fort Worth		http://www.DFWSC.com	DFW Social Club		Monthly Dinner Group of Friendly Couples
North America/USA/Texas	Encounters	Houston	713-532-0840	http://www.encountersclub.com	www.encountersclub.com		Off Premise, Upscale, Couples Only, Galleria Area
North America/USA/Texas	EYESWIDESHUTT	Houston		http://sdc.com/sitemap/swingersclubinformation.htm	Click here	club_banners\banner_2312.jpg	Eyeswideshutt erotic theme adult parties
North America/USA/Texas	Friends	Austin	512-251-1199	http://www.austinfriends.com	Friends - Austin, Texas		Off-premise dance club for couples in Austin, TX
North America/USA/Texas	HTS Lifestyle	City		http://www.htslifestyle.com	HTS Lifestyle	club_banners\banner_2223.jpg	Ultimate Swinger's Parties
North America/USA/Texas	Inquity Club Dallas	Dallas	972-323-1100	http://www.iniquityclub.com	www.iniquityclub.com		Elegant & Upscale, Featuring Entertainment. BYOB,
North America/USA/Texas	Jet Set Club	Dallas	214-720-4472	http://www.jetsetclub.com	Jet Set Club		An Original Swingers Club
North America/USA/Texas	Krewe Of Swingtown	Houston		http://kreweofswingtown.tripod.com	Krewe Of Swingtown		The "Lifestyle's" Only Mardi Gras Krewe!!!
North America/USA/Texas	Live Oak Resort	Washington	936-878-2216	http://www.liveoakresort.com	Live Oak Resort - Where Fantasies Come Alive		A Private Clothing-Optional Resort and Night Club
North America/USA/Texas	Naughty Forest	Irving	214-783-6520	http://www.naughtyforest.com	www.naughtyforest.com	club_banners\banner_2022.jpg	On Premise Party
North America/USA/Texas	Outer Limits	Dallas		http://www.outerlimitsclub.com	www.outerlimitsclub.com		Outer Limits Club
North America/USA/Texas	Quiet Encounters 2	El Paso		http://www.quietencounters2.com/	www.quietencounters2.com/		El Paso's Premier Adult Social Club
North America/USA/Texas	Radiance	Houston	281-233-9889	http://www.radianceclub.com	Radiance	club_banners\banner_954.jpg	Houston's Premiere BYOB Members Only Couples Club
North America/USA/Texas	Secret Illusions	Dallas	214-457-0088	http://www.secretillusions.com	Secret Illusions -- Live your desires	club_banners\banner_1976.jpg	Where you can be Yourself!!!
North America/USA/Texas	Secrets Ft Worth	Fort Worth	817-560-3393	http://www.secretsfw.com	Secrets Ft Worth	club_banners\banner_2259.jpg	Ft. Worth's Best Couples Club
North America/USA/Texas	Sensual Party	Houston		http://www.sensualparty.com	Sensual Party	club_banners\banner_1161.gif	Houston Texas' finest Swinging party group!
North America/USA/Texas	Sinsual Nites	Lubbock		http://www.sinsualnites.com	Sinsual Nites		Lubbocks NEWEST Off-Premise Dance Club
North America/USA/Texas	Spankees	Dallas	(214) 739-4760	http://www.spankees.com	www.spankees.com		The neighborhood bar with a TWIST!
North America/USA/Texas	StarSexy Party	Houston		http://www.starsexyparty.com	http://www.starsexyparty.com	club_banners\banner_1291.gif	open-minded parties for adventurous adults
North America/USA/Texas	Sultry Seductions	Dallas	214-241-0294	http://www.sultryseductions.com	Sultry Secuctions		The Best On-Premise House in Dallas
North America/USA/Texas	Swing SunSet	Amarillo	806-236-0530	http://sdc.com/sitemap/swingersclubinformation.htm	Click here		Amarillo's only swinger's club.
North America/USA/Texas	SwingAustin	Austin	Use Email	http://sdc.com/sitemap/swingersclubinformation.htm	Click here	club_banners\banner_1463.jpg	Fun House Parties
North America/USA/Texas	TantricHearts.com	Houston	281.532.9276	http://www.TantricHearts.com	TantricHearts.com	club_banners\banner_1420.jpg	Tantric Workshops for Couples and Singles
North America/USA/Texas	The 13th Floor	Dallas	469-621-2468	http://www.the13thfloordallas.com	The 13th Floor	club_banners\banner_1986.jpg	Dallas' most exclusive on-premise swingers group.
North America/USA/Texas	The After Midnight Club	Euless	817-355-8860	http://www.theaftermidnightclub.com	theaftermidnightclub.com		Alternative Lifestyle Club for Couples
North America/USA/Texas	The Cherry Pit	Duncanville		http://www.cherrypit.org/	http://www.cherrypit.org/		On-Premise House Party
North America/USA/Texas	The Erotic Zone	Dallas	214-763-3087	http://www.theeroticzone.info	www.theeroticzone.info		Friendly and fun to newbies, soft and full swaps
North America/USA/Texas	The Jungle	Austin		http://www.jungleparty.net	The Jungle		A very intimate, romantic tropical fantasyland
North America/USA/Texas	The Lickerish Guild	Austin	512-203-0180	http://www.lickerishguild.com	the Lickerish Guild	club_banners\banner_1197.gif	Adventure should be Shared
North America/USA/Texas	The Mystery Zone	Houston	280-821-ZONE (9773)	http://themysteryzone.com/	The Mystery Zone	club_banners\banner_2296.jpg	Welcome to The Mystery Zone
North America/USA/Texas	The Players Club	San Antonio	210-691-2050	http://www.texasplayers.com	Player's Club		Upscale BYOB Nightclub for Couples, Single Ladies
North America/USA/Texas	The Red Door	McAllen	956-393-1658	http://www.TheRedDoorClub.com	The Red Door	club_banners\banner_1865.jpg	Live in your world. Escape to ours!
North America/USA/Texas	The Rustic Red House	Dallas	903-872-8119	http://www.therusticredhouse.com	The Rustic Red House		Intimate, Inviting, Sophisticated and Relaxing..
North America/USA/Texas	The Sans Souci	Dallas	214.920.2172	http://www.thesanssouci.com	www.thesanssouci.com		We are the original upscale night club that offers an inviting atmosphere for sophisticated and discriminating adults
North America/USA/Texas	The Silver Minx	Hutchins	972-225-6792	http://www.TheSilverMinx.com	http://www.TheSilverMinx.com	club_banners\banner_1999.jpg	A new on -premise club
North America/USA/Texas	The Velvet Curtain	Dallas	N/A	http://www.velvetcurtain.net	The Velvet Curtain		An eclectic alternative for couples.
Asia/Thailand	Club 2000 Thailand	Pattaya	00 66 72738955	http://www.club2000ne.com/ClubT.htm	Thailand luxury swinging holidays	club_banners\banner_1880.jpg	Thailand swinging holidays
Asia/Thailand	Glamour Resort and Spa	Pattaya	0848635732	http://www.glamourpattaya.com	Glamour Pattaya		Pattaya Swinger Resort & Club - Thailand
Asia/Thailand	Thai Swing Party	Bangkok & Pattaya	+66-868-955-780	http://uk.groups.yahoo.com/group/thaiswingparty/	Thaiswingparty Group on Yahoo		A group for parties in Bangkok&Pattaya
Asia/Thailand	Thai Swingers Private Club	Bangkok		http://www.thai-swingers.com	Thai Swingers Club		Thai Swingers Private Club
Carribean/Trinidad And Tobago	swingersailing	St.Thomas Virgin Islands	3406904315				sailing yacht in the virgin islands
Europe/Turkey	pinkkelebek	edirne	05323323456				slm dostlar bekliyoruz
Europe/Ukraine	Anja-Sasha	Sevastopol	+38 050 653 6105				Mansion
South America/Uruguay	Locos x el sexo	Montevideo				club_banners\banner_873.jpg	Swingers en Uruguay
South America/Uruguay	Swingersymas	Montevideo	096102565			club_banners\banner_1651.jpg	Sitio de encuentro, foros y chat
South America/Uruguay	Urucontactos Swinger	Montevideo				club_banners\banner_938.gif	Urucontactos Swinger, todo el mundo swinger
Europe/Spain/Valencian Community	AMANECER	VALENCIA	(34) 96 365 17 46	http://www.amanecer-parejas.com	AMANECER PAREJAS	club_banners\banner_1406.jpg	Nuevo pub liberal en Valencia
Europe/Spain/Valencian Community	ATREVETE	ALICANTE	965114876	http://www.atrevetepub.com	Click here		ATREVETE PUB LIBERAL ALICANTE
Europe/Spain/Valencian Community	Charleston Pub LIberal	Valencia	34-96-130-1444	http://www.charlestonparejas.com	Click here		Ambiente liberal selecto
Europe/Spain/Valencian Community	Club Bilitis	Alicante		http://www.bilitis-pub.com/	http://www.bilitis-pub.com/		Circulo Privado de parejas liberales
Europe/Spain/Valencian Community	eclipse	alicante	639988737	http://www.eclipse-parejas.com	ohmathieu@hotmail.com		C/CANONIGO MANUEL PENALVA N5
Europe/Spain/Valencian Community	El Paraje	ALICANTE	965 68 80 27	http://www.charlestonparaje.com	El paraje		El paraje
Europe/Spain/Valencian Community	ENTRE NOSOTROS	JALON-ALICANTE	34.679610313	http://www.eroticxholidays.com	entre nosotros		THE BEST RESORT FROM SPAIN ONLY COUPLES WITH CLASS
Europe/Spain/Valencian Community	Extasis	Almoradi		http://www.1EXTASIS.com	www.1EXTASIS.com		Great club in Almoradi Spain
Europe/Spain/Valencian Community	New Horoscopo	Valencia	963611509	http://www.newhoroscopo.com	New Horoscopo		New Horoscopo Pub Liberal desde 1992 en Valencia
Europe/Spain/Valencian Community	Rayon Vert	All Spain	+34 680 363 438	http://www.rayonvert.es	Rayon Vert		Rayon Vert is a modern international swinger club
Europe/Spain/Valencian Community	Swingers Club Ilusiones	DENIA - ALICANTE	(+34) 639215844	http://www.pub-ilusiones.com	http://www.pub-ilusiones.com	club_banners\banner_2150.gif	Your swingers club on Costa Blanca
Europe/Spain/Valencian Community	Swingerstime	Benidorm		http://www.swingerstime.nl	Swingerstime - Erotic Holiday's	club_banners\banner_1832.jpg	Swinger Holidays - Erotic Vacations
South America/Venezuela	Swingers de Lara	Barquisimero	0414-5255230	http://www.sdc.com	Swingers de Lara		Tu comunidad Swinger del Estado Lara en Venezuela
North America/USA/Virginia	Hampton Roads Couples	Chester	757-873-7221	http://sdc.com/sitemap/swingersclubinformation.htm	Click here	club_banners\banner_261.gif	Virginia's Finest Lifestyle Social Club
North America/USA/Virginia	Mid Atlantic Couples	Richmond	804-400-7623	http://www.midatlanticcouples.com	MidAtlantic Couples		Classy, Upscale Lifestyle Club
North America/USA/Virginia	Southwest Va Socials	Blacksburg		http://www.southwestvasocials.com	Southwest Va Socials	club_banners\banner_1127.gif	Off-premise, couples-only club holding socials
North America/USA/Virginia	Virginia Friends	Richmond	804-527-6607	http://www.vafriendsonline.com	Virginia Friends		Once a month Hotel Social
North America/USA/Washington	Club TSS	Tri Cities/Yakima	541-561-1075	http://www.clubpassionsnw.com	clubpassionsnw	club_banners\banner_1137.jpg	Off Premises Swingers Dances and social club.
North America/USA/Washington	Desert Delights	Pasco		http://www.desertdelights2.com	www.desertdelights2.com/		Couples Only, Social Club, Social Dances, Play Parties, House Parties, Camping Trips
North America/USA/Washington	Entre Nous	Washington, DC	202-667-6680	http://www.entrenousqueen.com/Eventspage.html	www.entrenousqueen.com		Simplicity with class
North America/USA/Washington	Fuck Club NW	Seattle	206-310-4027	http://groups.yahoo.com/group/FC-NW/	Fuck Club NW http://groups.yahoo.com/group/FC-NW/		A sex positive community.
North America/USA/Washington	Hugs	Spokane	(509) 921-1973	http://sdc.com/sitemap/swingersclubinformation.htm	Click here		Off Premise, Couples Only, 1st & 3rd Sat Monthly
North America/USA/Washington	Love Lounge Seattle	Seattle	425-642-8038	http://www.lovelounge.net	Love Lounge Seattle		Seattle's newest couples club.
North America/USA/Washington	New Horizons	Lynnwood	(206) 903-9671	http://www.horizonsclub.com	www.horizonsclub.com		On Premise, House Party, Members Only
North America/USA/Washington	Northwest Xchange Club (NWX)	Seattle area	206-551-0171	http://www.nwswingersxchange.com/	NWX (Northwest Xchange Club)	club_banners\banner_860.gif	"Dance club w/ the intimacy of a house party"
North America/USA/Washington	Original Circles	Seattle		http://sdc.com/sitemap/swingersclubinformation.htm	Click here		Members Only Social Dance
North America/USA/Washington	PSCBF	Puget Sound Area		http://www.sdc.com/sitemap/swingersclubinformation.htm	Click here		The club 'Where meeting is just the beginning'
North America/USA/Washington	Puget Sound Swing Society	Puget Sound		http://psss.amerabyte.com	Puget Sound Swing Society	club_banners\banner_1901.jpg	PS3 is located in the Puget Sound region. Membersh
North America/USA/Washington	SnoCo Swingers	Snohomish	425-649-3759	http://groups.yahoo.com/group/snocoswingers/	Click here	club_banners\banner_2334.jpg	Hot New off premise club, 165 members strong
North America/USA/Wisconsin	Club Embrace	Madison	608-575-5568	http://www.clubembrace.com	Club Embrace		Club Embrace, the club without cliques
North America/USA/Wisconsin	Club NCN	Madison		http://www.clubncn.com	Club NCN		Club NCN Swingers
North America/USA/Wisconsin	Midwest Secrets Social Club	Kenosha	262-880-0300	http://sdc.com/sitemap/swingersclubinformation.htm	Click here	club_banners\banner_1264.jpg	On Premise Swingers Club
North America/USA/Wisconsin	Secrets Club	Oshkosh	920-915-6216	http://www.shareyoursecrets.net	shareyoursecrets	club_banners\banner_1334.jpg	On premise club
